,text,label
9004,"where there is an increase in pm10 , is there also an increase in o3 ?",point
9005,will the increase of pm10 imply increased o3 ?,point
9006,"if pm10 increases , does this imply that o3 also increases ?",point
9007,"in terms of the increase of pm10 , would it imply the growth of o3 ?",point
9008,"given an increase in pm10 , do we see an increase in o3 ?",point
9009,does an increase in the pm10 create an increase in the o3 ?,point
9010,is the increase of o3 related to the increase of pm10 ?,point
9011,is the increase of o3 is indicated by an increase of the pm10 ?,point
9012,determine whether or not an increase of pm10 implies the increase of o3 .,point
9013,"if there is more pm10 , does that mean that there is more o3 ?",point
9014,does the pm10 have a linear relationship with o3 ?,point
9015,is there a linear relationship between pm10 and o3 ?,point
9016,is there a linear relationship between the pm10 and the o3 ?,point
9017,is the relationship between pm10 and o3 a linear one ?,point
9018,is there a linear relationship with o3 and the pm10 ?,point
9019,are o3 and pm10 of a linear relationship ?,point
9020,does the o3 demonstrate a linear relation to pm10 ?,point
9021,does the pm10 and the o3 have a linear relationship ?,point
9022,does pm10 have a direct relationship with o3 ?,point
9023,can i find a linear relationship between pm10 and o3 ?,point
9024,would you describe the relationship between pm10 and o3 as linear ?,point
9025,do pm10 and o3 share a linear pattern ?,point
9026,note if there is a linear relationship between o3 and pm10 .,point
9027,can you tell me if the pm10 has a linear relationship with o3 ?,point
9028,how many hospitals are there in manyara ?,bar
9029,what is the number of hospitals located in manyara ?,bar
9030,what is the number of hospitals in manyara ?,bar
9031,what is the actual amount of hospitals that are located in manyara ?,bar
9032,what is the number of hospitals found in manyara ?,bar
9033,what 's the number of hospitals in manyara ?,bar
9034,give the total number of hospitals in manyara .,bar
9035,identify the total number of hospitals in manyara .,bar
9036,show me the exact number of hospitals which are located in manyara .,bar
9037,can you tell me the number of hospitals in manyara ?,bar
9038,can you tell me how many hospitals manyara has ?,bar
9039,do you know how many hospitals are in manyara ?,bar
9040,manyara has how many hospitals in it ?,bar
9041,respond with the number of hospitals in the manyara vicinity .,bar
9042,find total number of hospitals located in manyara .,bar
9043,show the number of hospitals in manyara .,bar
9044,count the number of hospitals in manyara .,bar
9045,show the population of mara .,bar
9046,what is the population of mara ?,bar
9047,show the number of inhabitants in mara,bar
9048,what is the popluation of mara ?,bar
9049,display the population of the region of mara .,bar
9050,please indicate the population of mara .,bar
9051,find the number of residents located in mara .,bar
9052,how many people live in mara ?,bar
9053,determine the population of mara .,bar
9054,filter out the regions with a population ratio of hf below 1.5 .,point
9055,exclude any regions where the population ratio of hf is lower than 1.5,point
9056,separate the regions which have a population ratio of hf below 1.5,point
9057,remove any regions with a population ratio of hf lower than 1.5 .,point
9058,"when applying the filter , do not include regions with a population ration of hf below 1.5 .",point
9059,remove any regions with a population ratio of hf below 1.5 .,point
9060,take out the regions that have an hf population ratio less than 1.5 .,point
9061,do not show the regions with a population ratio of hf under 1.5,point
9062,"when it comes to the regions which demonstrate a population ratio of hf which falls under the the value 1.5 , filter them out .",point
9063,all regions with a population ration of hf below 1.5 should be filtered out .,point
9064,show the regions with a population ratio of hf below 1.5,point
9065,show me only the regions which population ratio of hf is below 1.5,point
9066,can you filter the regions population ratio hf below 1.5 ?,point
9067,show only the regions with a population ratio of hf below 1.5 .,point
9068,which areas have less people than a 1.5 hf ratio ?,point
9069,remove areas with a citizenry rate of hf less than 1.5 .,point
9070,show only the top 10 regions in terms of the number of health centers .,bar
9071,list exclusively the top 10 regions in relation to the number of health centers .,bar
9072,only list the top 10 regions based on the total amount of health centers .,bar
9073,"in terms of the number health centers , only show the top ten regions .",bar
9074,display only 10 of the top regions with respect to the number of health centres .,bar
9075,list the top 10 regions based on the number of health centers .,bar
9076,list only the top 10 regions with the number of health centers .,bar
9077,what are the top 10 regions in terms of the number of health centers ?,bar
9078,"in terms of the number of health centers , what are the top 10 regions ?",bar
9079,display the ten regions that have the most health centers .,bar
9080,what are the top 10 regions for number of health centers that they have ?,bar
9081,list the ten regions with the most health centers,bar
9082,"find the number of health centers per region , and then only display the top ten .",bar
9083,show the 10 regions with the most health centers .,bar
9084,what are the top 10 areas with the highest amount of health centers ?,bar
9085,what are the top 10 areas with the most healthcare centers ?,bar
9086,which 10 regions have the most health centers ?,bar
9087,indicate the 10 most top regions with respect to the quantity of health centers present .,bar
9088,"when thinking of health centers , where are the top 10 regions ?",bar
9089,determine the standard deviation of the total hfs .,bar
9090,evaluate the standard deviation of the total hfs .,bar
9091,figure out the total hfs ' standard deviation .,bar
9092,what is the standard deviation of the total hfs ?,bar
9093,figure out the standard deviation for the total hfs .,bar
9094,what is the standard deviation for the total hfs ?,bar
9095,"given the total hf’s , calculate the standard deviation .",bar
9096,what is the standard deviation of total hfs ?,bar
9097,find out the standard deviation of the total hfs .,bar
9098,find the standard deviation of total hfs,bar
9099,tell me the standard deviation of the total hfs .,bar
9100,which is the standard deviation of total hfs ?,bar
9101,set the standard deviation for total hf 's,bar
9102,please tell me the standard deviation of the total hfs,bar
9103,for the total hfs can you figure out the standard deviation ?,bar
9104,figure out the standard deviation of the total number of hfs .,bar
9105,could you figure out the standard deviation of all the hfs ?,bar
9106,what is the average number of clinics ?,bar
9107,how many clinics are there on average ?,bar
9108,"on average , how many clinics are there ?",bar
9109,determine the average number of clinics .,bar
9110,ascertain for me what is the mean number of clinics,bar
9111,calculate the mean number of clinics .,bar
9112,about how many clinics are there ?,bar
9113,there are how many clinics there on average ?,bar
9114,tell me what the average number of clinics is ?,bar
9115,what is the mean value of clinics ?,bar
9116,what is the median of the number of clinics .,bar
9117,tell me an average number of clinic,bar
9118,find the median amount of clinics .,bar
9119,which region in the table has the best healthcare services with respect to the population ratio of hf ?,point
9120,"using the table , determine the region that has the best healthcare services with respect to the pouplation ratio of hf .",point
9121,pinpoint the region in the table with the best healthcare services as per population ratio of hf .,point
9122,"in respect to the population ratio of hf , which region in the table provides the best healthcare services ?",point
9123,"when considering the population ratio of hf , which region in the table has the best healthcare services ?",point
9124,which region listed in the table has the best healthcare services when it comes to the population ratio of hf ?,point
9125,consider the population ratio of hf when determining which region has the best healthcare services .,point
9126,"in the table , which of the regions has the best healthcare services in relation to the population ratio of hf ?",point
9127,"according to the ratio of population of hf , tell me which area in the table is considered to offer the best healthcare ?",point
9128,identify the region with the best healthcare services with respect to the population ratio of hf .,point
9129,"using the population ratio of hf in the table , what area has the best healthcare services ?",point
9130,"looking at the population ratio of hf in the table , which region has the highest number for healthcare services ?",point
9131,tell me the region that has the best healthcare services with respect to the population ratio of hf .,point
9132,please show me which region has the best healthcare with respect to the population ratio of hf .,point
9133,please indicate the region that performs the best healthcare services with respecte to the population ratio of hf .,point
9134,find the region with the largest population .,bar
9135,identify which region has the largest population .,bar
9136,show the largest population region .,bar
9137,which region has the largest population ?,bar
9138,what is the region with the largest population ?,bar
9139,please determine which region has the largest population ?,bar
9140,which is the region that has the largest population ?,bar
9141,which region has the largest number of people ?,bar
9142,which region have the largest population ?,bar
9143,please indicate the region that has the largest population .,bar
9144,discover the district with the biggest population .,bar
9145,determine which region has the biggest population .,bar
9146,look for the region that has the most people living in it .,bar
9147,identify the region with the biggest population .,bar
9148,which area have the greatest population ?,bar
9149,sort by population .,bar
9150,please organize by population .,bar
9151,rearange by popultaion,bar
9152,organize based on population .,bar
9153,classify based upon populace .,bar
9154,please arrange by population amount .,bar
9155,arrange the following by population .,bar
9156,order by population .,bar
9157,categorize based on population .,bar
9158,can you categorize by population ?,bar
9159,sort by the number of total hfs in descending order .,bar
9160,make a list of the number of total hfs in descending order .,bar
9161,list in descending order the total number of hfs .,bar
9162,please list the number of total hfs in descending order .,bar
9163,arrange the total number of hf 's from highest to the lowest .,bar
9164,"in descending order , list the number of total hfs .",bar
9165,categorize the total quantity of hfs from greatest to least .,bar
9166,i would like you to sort the total numbers of hfs in decending order .,bar
9167,when sorting the number of hf place them in descending order .,bar
9168,the total hfs should be sorted by number in descending order .,bar
9169,categorize by the number of total hfs in descending order .,bar
9170,arrange the total hfs from highest to lowest .,bar
9171,"from largest to smallest , categorize based upon the value of total hfs",bar
9172,please sort the total hfs from most to least .,bar
9173,group the amount of hfs in order from greatest to least .,bar
9174,find the population range .,bar
9175,determine the range of the population .,bar
9176,what is the range of the population ?,bar
9177,determine the population range .,bar
9178,determine the difference between the lowest and highest population .,bar
9179,locate the range of the population .,bar
9180,calculate the population range .,bar
9181,evaluate the population range .,bar
9182,search for the range of population .,bar
9183,what is the population range ?,bar
9184,search the range of population .,bar
9185,what is the range of population ?,bar
9186,the population range needs to be discovered .,bar
9187,can you determine the population range ?,bar
9188,i need to find the population range .,bar
9189,show me the distribution of the population ratio binned with a bin size of 0.5 .,bar
9190,retrieve the distribution of the population ratio binned with a bin size of 0.5,bar
9191,list distribution of the population ratio based on bin size of 0.5 .,bar
9192,what is the distribution of the population ratio binned with a bin size of 0.5 .,bar
9193,whats the distribution of 0.5 bin sized population ratio ?,bar
9194,"while considering a bin size of 0.5 , what is the distribution of the population ratio binned ?",bar
9195,can you tell me the distribution of the population ratio binned with in a size of 0.5,bar
9196,what is the binned data on population distribution when using a bin size of 0.5 ?,bar
9197,can you tell me the distribution of the population ratio binned with a bin size of 0.5 ?,bar
9198,can i see the distribution of population ration binned with the bin size of 0.5 ?,bar
9199,"with the bin size of 0.5 , list the population ratio binned .",bar
9200,what is the distribution of the population ratio with a bin size of 0.5 .,bar
9201,where is the population ratio distributed with a bin size of 0.5 ?,bar
9202,with a bin size of 0.5 how is the population distributed ?,bar
9203,the population ratio binned with a bin size of 0.5 has to be displayed .,bar
9204,if the bin size is 0.5 what would the distribution of poplulation ration be ?,bar
9205,show the population ratio with bin size of 0.5,bar
9206,characterize the distribution of the population .,bar
9207,how is the population distribution characterized .,bar
9208,describe how the population has been distributed .,bar
9209,describe the population distribution .,bar
9210,describe the dispersion of the populace .,bar
9211,how can the distribution of the population be characterized ?,bar
9212,describe the dispersal of the population .,bar
9213,please describe the distribution of the population .,bar
9214,describe the distribution of the population,bar
9215,can you describe the population distribution ?,bar
9216,place the distribution of the population in their respective categories .,bar
9217,describe the spread of the population .,bar
9218,could you charaterize the distribution of the population ?,bar
9219,we need to characterizie the distribution of the population .,bar
9220,can you describe the dispersal of the population ?,bar
9221,is there a region that has an extremely low population ratio of hf ?,point
9222,are there any regions with extremely low hf population ratios ?,point
9223,can you tell if if you can find a region with an very low hf population ratio ?,point
9224,do any regions have extremely low population ratios of hf ?,point
9225,can you identify a region that has an extremely low population ratio of hf ?,point
9226,does a region with an extremely low population ratio of hf exist ?,point
9227,would you consider any of the regions to have an extremely low population ratio of hf ?,point
9228,can you find a region with a very low population ratio of hf ?,point
9229,tell me if there is a region that has an extremely low population ratio of hf .,point
9230,can you list any region with a very low ratio of population of hf ?,point
9231,which region has the lowest population ratio of hf ?,point
9232,tell me if there is any region with an extremely low population ratio of hf,point
9233,is there a place with a extremely low hf population ratio ?,point
9234,what area has a very small population ratio of hf ?,point
9235,is there an area on the table that has a very low population ratio of hf ?,point
9236,determine if there is a region that has a small population but a large number of hfs .,point
9237,find a place with small occupancy but a huge amount of hfs .,point
9238,"which region , if any , has a large number of hfs , but a small population ?",point
9239,find if a region exists with a small population but many hfs .,point
9240,determine if there is a area with a low population but a great number of hfs,point
9241,"what region has a small population , with a large number of hfs ?",point
9242,find out if there is any region with a small population and a large number of hfs .,point
9243,show me a region with a sizable number of hfs and a small population ?,point
9244,show the region with small population and large quantity of hfs .,point
9245,is there a region that has a small population but a higher number of hfs ?,point
9246,find a region that has less population but a lot of hfs .,point
9247,group the regions by population and total hfs .,point
9248,organize the areas by total hfs and population .,point
9249,categorize the regions according to population and total hfs .,point
9250,organize the regions by total hfs and population .,point
9251,classify the regions by population and total hfs,point
9252,sort regions by total residents and amount of hfs .,point
9253,arrange the regions by the total number of hfs and their population .,point
9254,"create a list of regions , grouping them by total hfs and population .",point
9255,list the regions according to population and overall hfs .,point
9256,can you sort the regions into groups based on the total hfs and population ?,point
9257,list the regions based on population and total hfs .,point
9258,i 'd like to see the regions grouped by population and total hfs,point
9259,place the regions in their groups by their population and total hfs .,point
9260,gather the regions by populations with the total hfs .,point
9261,list the territories by population and hfs .,point
9262,we are going to group the regions by totals hfs and population .,point
9263,can you organize the regions by their total hfs and population ?,point
9264,can you categorize the areas by total number of hfs as well as by population ?,point
9265,find the regions similar to rukwa .,bar
9266,search for locations that are comparable to rukwa .,bar
9267,what are the regions similar to rukwa ?,bar
9268,locate places that are like rukwa .,bar
9269,which regions are comparable to rukwa ?,bar
9270,which regions are similar to rukwa ?,bar
9271,are there any regions similar to rukwa ?,bar
9272,find the names of locations similar to rukwa .,bar
9273,what regions have the same attributes as rukwa ?,bar
9274,what regions are similar to rukwa .,bar
9275,locate similar regions to rukwa,bar
9276,list regions analogous to rukwa .,bar
9277,can you find the areas that are similar to rukwa ?,bar
9278,is there a correlation between the total hfs and the number of health centers ?,point
9279,does the number of health centers and the total number of hfs show a correlation ?,point
9280,what is the relationship connecting hfs and health centers ?,point
9281,does the number of health centers and the total hf 's have any correlation between them ?,point
9282,is there any interconnection between the total hfs and the number of health centres,point
9283,does a correlation exist between the number of health centers and total hfs ?,point
9284,is there a connection between total hfs and health center numbers ?,point
9285,are the number of health centers correlated with the total hfs ?,point
9286,what is the relationship between the total hfs and the number of health centers ?,point
9287,"determine the correlation , if any , between the total number of hfs and the number of health centers .",point
9288,does the number of health centers have an effect on the total hfs ?,point
9289,do you see a pattern between the number of health centers and total hfs ?,point
9290,give the relation between total hfs and the number of health centers .,point
9291,is there something that suggests a similarity between the amount of health centers and the total hfs ?,point
9292,show me any connections between the complete number of health centers and hfs .,point
9293,is it true that a larger population corresponds to a lower population ratio of hf ?,point
9294,is it valid to say that larger populations correspond to a lower population of hf ?,point
9295,is there a relationship between a larger population and a lower total of hfs ?,point
9296,is it valid to conclude there is a connection between a biggere population and a smaller population ratio of hf ?,point
9297,is there any relation of a larger population to a lower population ratio of hf .,point
9298,does a larger population correspond to a lower ration of hf ?,point
9299,is it true that a greater population leads to a lower ratio of hf ?,point
9300,does a lower population ratio of hf correspond to a larger population ?,point
9301,is the lower population ratio of hf similar to the bigger part of the population ?,point
9302,does a lower population ratio of hfs relate to a larger population ?,point
9303,do larger populations have lower hf population ratios ?,point
9304,do lower population ratios of hf correspond with larger populations ?,point
9305,how true is the fact that larger populations may be corresponding to a very low population ratio of hf ?,point
9306,larger populations correspond to lower population ratios with hf ?,point
9307,are larger populations liked to lower ratios of hf ?,point
9308,does the larger population effect the number of hf ?,point
9309,how is the air quality in barcelona – sants on 2018 /1 /11 ?,bar
9310,what was the air quality on 1 /11 /2018 in barcelona -sants ?,bar
9311,"on november 1 , 2018 , how is the quality of the air in barcelona - sants ?",bar
9312,what is the air quality in barcelona -sants on 2018 /1 /11 ?,bar
9313,"on 2018 /01 /11 , how was the quality of air in barcelona - sants ?",bar
9314,"give me the air quality stats in barcelona =sants for 11 january , 2018 .",bar
9315,"on 11 january 2018 , what will the air quality be like in barcelona – sants ?",bar
9316,describe the air quality on 1 /11 /2018 in barcelon - sants .,bar
9317,remove records with na values .,bar
9318,eliminate all records with na values .,bar
9319,delete all the records that have an na value .,bar
9320,delete all records with na values,bar
9321,delete the records that have na values .,bar
9322,all records with na values need to be removed .,bar
9323,"if any records have na values , please remove them .",bar
9324,"any records with na values , remove them .",bar
9325,records with na values should be deleted .,bar
9326,can you delete the records with values of na ?,bar
9327,records that have na values must be removed .,bar
9328,take out the na value records .,bar
9329,records with na values are to be removed,bar
9330,delete documents with values of na .,bar
9331,na values records are to be removed .,bar
9332,"which data attribute has the most na values , i .e . , the hardest data points to collect ?",bar
9333,"show me the data attribute with the most na values , i .e . , hardest data points to collect .",bar
9334,"determine which data points are the hardest to collect , or has the most na values .",bar
9335,"can you tell me what data attribute has the most na values , for example the hardest data points to collect ?",bar
9336,"looking at the data attributes , which has the most na values ? ( the hardest data to collect )",bar
9337,give me the data attribute that has most na values for example the hardest data point to collect .,bar
9338,"where are the most na values found in data attribute , in other words , data points that are most difficult to collect ?",bar
9339,"tell me data attribute has the most na values , i .e . , the hardest data points to collect .",bar
9340,"show me the data attribute that has the most na values , for example the hardest data points to collect",bar
9341,find the data attribute with the hardest data points to collect ( the most na values ) .,bar
9342,"of the data attributes , how many have the most na values such the most difficult data points to gather ?",bar
9343,"out of all of the data attribute used , which one had the most na values",bar
9344,which data point is the most difficult to retrieve i .e . the one with the maximum na values ?,bar
9345,which data attribute shows the most hardest data points to collect ?,bar
9346,"which data attribute has the majority of na values , i .e . the most difficult data points to gather ?",bar
9347,with the hardest data to collect what is the most na values ?,bar
9348,what is the southernmost station ?,bar
9349,identify the southernmost station .,bar
9350,show me the station that is the southernmost .,bar
9351,which station is the southernmost ?,bar
9352,tell me the name of southernmost station .,bar
9353,which station is the southernmost station ?,bar
9354,please tell me the southernmost station,bar
9355,what is the name of the southernmost station ?,bar
9356,what station is furthermost south ?,bar
9357,do you know the name of the southernmost station ?,bar
9358,where is the southernmost station situated ?,bar
9359,what station is the furthest south ?,bar
9360,the most southern station is what ?,bar
9361,where is the station that is the farthest south ?,bar
9362,the southernmost station is located where ?,bar
9363,what is the name of the station at the southmost end ?,bar
9364,provide the meaning of the southernmost station .,bar
9365,what is the best record of pm10 in the whole table ?,bar
9366,"in the entire table , identify the best record of pm10 .",bar
9367,"of the whole table , which has the best record of pm10 ?",bar
9368,identify the best record of pm10 in the table .,bar
9369,out of the whole table which record is of pm10 is best ?,bar
9370,"from the entire table , which is the best record of pm10 ?",bar
9371,"in the whole table , show me the best record of pm10",bar
9372,across the table which pm10 record is the best ?,bar
9373,"provide the best record , in the whole table , of pm10 .",bar
9374,"across the whole table of pm10 , what is the best record found ?",bar
9375,name the best record of pm10 in the whole table .,bar
9376,display the top record of pm10 shown in the table .,bar
9377,"in the entire table , what pm10 record is the best ?",bar
9378,give the best record of pm10 in the complete table .,bar
9379,can you tell me the best record of pm10 in the whole table ?,bar
9380,"sort by air quality , from best to worst .",bar
9381,"display the data from best to worst , according to air quality .",bar
9382,list the air quality ranging from best to worst .,bar
9383,"make a list according to air quality , from best to worst .",bar
9384,"using air quality , determine an arrangement from best to worst",bar
9385,sort from the highest air quality to the lowest air quality .,bar
9386,arrange the quality of air from good to bad .,bar
9387,organize air quality from best to worst .,bar
9388,can you re -order the list from best air quality to worst ?,bar
9389,"from best to worst , sort the air quality .",bar
9390,sort the air quality from best to worst .,bar
9391,from best to worst we need to sort the air quality .,bar
9392,"from the best to worst , sort the air quality .",bar
9393,list air quality starting with the best and ending with the worst .,bar
9394,tell me the air quality starting from best to worst .,bar
9395,write down from best to worst the air quality,bar
9396,sort out the best air quality to the worst .,bar
9397,find all available values for pm10 quality .,bar
9398,locate every available value for pm10 quality .,bar
9399,list all possible pm10 quality values .,bar
9400,identify every available pm10 quality value .,bar
9401,acquire all pm10 quality values available .,bar
9402,locate all pm10 quality values available,bar
9403,show me all the available values for pm10 quality,bar
9404,show me all available values for pm10 quality .,bar
9405,could you search all available values for pm10 quality .,bar
9406,please locate all values that are there for pm10 quality .,bar
9407,search total available values of pm10 quality .,bar
9408,we need to find all available values for pm10 quality .,bar
9409,identify all the values that are of pm10 quality .,bar
9410,show all pm10 quality values .,bar
9411,can you show me all available values for pm10 quality ?,bar
9412,can you discover all the values that are available for pm10 quality ?,bar
9413,find the lower and upper limits of the pm10 value .,bar
9414,locate the lowest and highest possible values of the pm10 value .,bar
9415,what are the upper limits and lower limits of the pm10 value .,bar
9416,identify the upper and lower limits of the pm10 value .,bar
9417,can you show me the lower and upper limits of the pm10 value ?,bar
9418,locate the higher and lower limits of the pm10 value .,bar
9419,identify the lowest and highest limits of the pm10 value .,bar
9420,what are the lower and upper limits of the pm10 value ?,bar
9421,"of the pm10 value , search for the lower and upper limits .",bar
9422,for the pm10 value we need to find the lower and upper limits .,bar
9423,what are the upper and lower limits of pm10 value ?,bar
9424,define the range of pm10 values from highest to lowest,bar
9425,what is the top and bottom limits of pm10 value ?,bar
9426,locate the upper and lower limits of pm10 reference .,bar
9427,provide the pm10 lower and upper limit values .,bar
9428,what are the highest and lowest values of pm10 ?,bar
9429,do the stations cover the whole of spain ?,bar
9430,is the entirety of spain covered by the stations ?,bar
9431,"in spain , do the stations provide coverage thoughout all of the country ?",bar
9432,is the whole of spain covered by the stations ?,bar
9433,do the stations cover spain entirely ?,bar
9434,is all of spain covered by the stations ?,bar
9435,is the entire country of spain covered by the stations ?,bar
9436,do all stations cover the entirity of spain ?,bar
9437,is spain totally covered by the stations ?,bar
9438,is spain covered entirely by the stations ?,bar
9439,does spain have stations that cover it 's entirety ?,bar
9440,do the station run across all of spain ?,bar
9441,is all of spain populated by the stations ?,bar
9442,are there stations all over spain ?,bar
9443,what is the distribution of the o3 value ?,bar
9444,tell me the distribution of the o3 value .,bar
9445,"in o3 value , what would the distribution be ?",bar
9446,"for o3 , what is the distribution value ?",bar
9447,how is the o3 value being distributed ?,bar
9448,describe the o3 value distribution,bar
9449,determine the o3 value distribution .,bar
9450,describe the o3 value 's distribution .,bar
9451,can you find the distribution of the o3 value ?,bar
9452,how is the o3 value distributed ?,bar
9453,how are the o3 values distributed ?,bar
9454,can you tell me the distribution of the o3 value ?,bar
9455,can you find the distribution value of o3 ?,bar
9456,what is the spread of the value of o3 ?,bar
9457,"of the o3 value , how does it distribute ?",bar
9458,find out the o3 distribution .,bar
9459,is there an hour with a low pm10 value but bad overall air quality ?,bar
9460,is there an hour where there was bad overall air quality as well as a low pm10 value ?,bar
9461,can there be an hour identified that has a low pm10 value and still have bad overall air quality ?,bar
9462,can you find an hour with a poor overall air quality and a low pm10 value ?,bar
9463,"with the bad overall air quality , is there an hour with low pm10 ?",bar
9464,"tell me if there is an hour with a low pm10 value , but bad overall air quality .",bar
9465,does an hour exists with a low pm10 value but bad overall air quality ?,bar
9466,does there exist some hour that has overall bad air quality but also a low pm10 value ?,bar
9467,find out if there is any hour with bad air quality everywhere but pm10 which is low .,bar
9468,is there a period of time with bad overall air quality and low pm10 ?,bar
9469,is there a time of day that has a low pm10 value but the overall air quality is still bad ?,bar
9470,search for a one hour period that has a pm10 value that is low and also an overall air quality that is bad .,bar
9471,"find the hour , if any , with bad overall air quality , but a low pm10 value ?",bar
9472,search by hour for bad air quality overall with a low pm10 value .,bar
9473,"determine if there is an hour with a low pm10 value , but lower air quality overall ?",bar
9474,what hour had bad overall air quality but a low pm10 value ?,bar
9475,is there an hour when the overall air quality isnt bad while the pm10 value is low ?,bar
9476,"aong with bad overall air quality , what is the hour with a low pm10 value ?",bar
9477,identify a day with extraordinarily bad air quality .,bar
9478,name a day where the quality of the air was extermely poor .,bar
9479,give me a date in which the air quality was extremely bad .,bar
9480,show me a day with extremely bad air quality .,bar
9481,can you find a day with extraordinarily bad air quality,bar
9482,point out a day that has incredibly bad air quality,bar
9483,what would be the day with extraordinarily bad air quality ?,bar
9484,find a day that meets the criteria for an extraordinarily bad air qualification .,bar
9485,find a day with particularly poor air quality .,bar
9486,is there a day with exceptionally bad air quality ?,bar
9487,is there a day that can be pointed out with extreme bad air quality ?,bar
9488,what day had very bad air quality ?,bar
9489,what day has exceptionally bad air quality ?,bar
9490,is there a particular day with poor air quality ?,bar
9491,specify an extraordinarily bad air quality in a particular day .,bar
9492,which day had exceptionally poor air quality ?,bar
9493,what days had really bad air quality ?,bar
9494,cluster the stations according to days with good air quality .,bar
9495,group the stations by the number of days where the air quality was good .,bar
9496,group stations according to dates with good air quality,bar
9497,group the stations together by days of good air quality .,bar
9498,group the stations with the data that shows better air quality .,bar
9499,group stations by number of good air quality days,bar
9500,organize the stations by the days with the better air quality,bar
9501,show me the stations clustered according to days with good air quality .,bar
9502,put the stations groups by days when the air quality was good .,bar
9503,gather the stations by days with good air quality,bar
9504,classify the stations by days when the air quality is good .,bar
9505,all good air quality should be clustered into stations according by days .,bar
9506,categorize the stations by days they have good air quality,bar
9507,find the stations with similar values and trends of o3 .,point
9508,what are stations with similar values and trend of o3 ?,point
9509,identify the stations with comparable o3 values and trends .,point
9510,can you present the stations with similar trends and values of o3 ?,point
9511,can you identify the stations with similar values and trends of o3 .,point
9512,what stations have similar values and trends of o3,point
9513,reveal the stations that have analogous o3 values and trends .,point
9514,which stations had similar o3 trends and values ?,point
9515,what are the stations with similar attributes of o3 ?,point
9516,identify which stations have similar values and trends of o3 .,point
9517,search the stations with relative values and trends of o3 .,point
9518,locate the stations that have trends and values of o3 that are like each other .,point
9519,which are the stations with the same o3 values and records .,point
9520,be sure to discover the trends of o3 with similar values as the stations,point
9521,select stations with values ​​and trends close to o3 .,point
9522,how does the air quality change in a day ? how about each air pollutant ?,bar
9523,in what ways does the quality of the air differ over the course of a day ? how do the individual pollutants change ?,bar
9524,how does the air quality vary throughout the day ? and the variation of the air pollutant ?,bar
9525,"in a day , how does the quality of the air and each air pollutant change ?",bar
9526,"over the course of a day , how does the air quality and level of different air pollutants vary ?",bar
9527,how does each air pollutant and air quality change in a day ?,bar
9528,explain how air quality in a day vary as well as every air pollutant .,bar
9529,how does both each air pollutant and the air quality change in a day ?,bar
9530,can you tell me how the quality of the air changes on a daily basis ? can you describe how the air pollutants change on a daily basis ?,bar
9531,how does the air change per day according to air purification ? what about as far as each pollutant in the air ?,bar
9532,explain how the air pollutant and air quality change in a single day .,bar
9533,in what way does the air quality and air pollutant change each day ?,bar
9534,describe the change in air quality over one day . describe the change in each air pollutant .,bar
9535,explain the air quality change throughout a day and each air pollutant .,bar
9536,i need to know how the overall air quality as well as each air pollutant changes in a day .,bar
9537,what is the trend of the o3 value against the pm10 value ?,point
9538,can you tell me the trend of the o3 value versus the pm10 value ?,point
9539,"against the pm10 value , what would be the o3 trend ?",point
9540,how does the o3 value track compared to the pm10 value ?,point
9541,can you explain the trend between the o3 value vs the pm10 value ?,point
9542,please describe the trend of the o3 value against the pm10 value .,point
9543,show me the trend of the o3 value agains the pm10 value ?,point
9544,can you explain the trend of the value o3 against pm10 ?,point
9545,show me the trend of the o3 value versus the pm10 value .,point
9546,compare the trend of o3 against the trend of the pm10 value .,point
9547,show me the trend of the o3 value agains the pm10,point
9548,what is the relationship between the o3 value and the pm10 value ?,point
9549,describe the relationship between the o3 value vs the pm10 value,point
9550,what is the relationship between the o3 value and the pm10 value as a trend ?,point
9551,"what is the correlation , if any , between the value of o3 and the value of pm10 ?",point
9552,compare and contrast the trend in o3 value and pm10 value ?,point
9553,can you compare the values of the o3 trend and the pm10 trend ?,point
9554,do the o3 value and the pm10 value evolve together ?,point
9555,do the values o3 and pm10 develop in conjunction with each other ?,point
9556,can you tell if the the o3 value and the pm10 value are directly proportional in evolution ?,point
9557,can you tell me if the o3 value and pm10 value evolve together ?,point
9558,when compared together will both the o3 and pm10 value expand with one another ?,point
9559,tell me whether the o3 value and the pm10 value evolve together .,point
9560,can you tell me if the o3 value and the pm10 value evolve together ?,point
9561,determine whether the o3 value and pm10 value evolve together .,point
9562,are the o3 value and the pm10 value dependent on each other ?,point
9563,do the pm10 and o3 values evolve together ?,point
9564,do the values o3 and pm10 evolve together ?,point
9565,how do the values of o3 and pm10 evolve together ?,point
9566,are the changes in value of o3 and pm10 related to each other ?,point
9567,does the pm10 and o3 value change together ?,point
9568,are the values of o3 and pm10 correlated ?,point
9569,provide the number of movies released in 1998 .,bar
9570,how many movies were released in the year 1998 ?,bar
9571,can you tell me the number of movies that were released in the year 1998 ?,bar
9572,tell me how many movies were released in 1998 .,bar
9573,"for the year 1998 , please provide the number of movies released .",bar
9574,how many movies were released in 1998 ?,bar
9575,could you indicate the number of films released in 1998 ?,bar
9576,"in 1998 , how many movies were released ?",bar
9577,what is the number of movies released in 1998 ?,bar
9578,what is the total number of movies released in the year 1998 ?,bar
9579,what is the total number of movies released in 1998 ?,bar
9580,show the exact number of movies that were released in 1998 .,bar
